_dedupe_key,_endpoint,_member,_query_label,_collected_at,_comment_id,_video_id,_channel_id,comment_published_at,comment_author,comment_like_count,comment_text,_source_file,_parent_comment_id,comment_author_channel_id
commentThreads.list|UgzMUFqo4KMNcol-EQp4AaABAg|UCzTKskwIc_-a0cGvCXA848Q|EVAJNiCkMeA||UgzMUFqo4KMNcol-EQp4AaABAg|,commentThreads.list,member_3,"makeup tutorial, drugstore makeup, high end makeup review, foundation review, concealer review, bridal makeup tutorial, makeup declutter",2026-03-01T04:18:30.850966+00:00,UgzMUFqo4KMNcol-EQp4AaABAg,EVAJNiCkMeA,UCzTKskwIc_-a0cGvCXA848Q,2025-10-01T05:27:21Z,@SillyMoonshine,39.0,"NikkiTutorials and Jennifer Coolidge in the same short would be the best present to us all, ever!!!",youtube_comments_raw_member234.csv,,
commentThreads.list|Ugy9DHQYCvFUp7WN5l14AaABAg|UCzTKskwIc_-a0cGvCXA848Q|EVAJNiCkMeA||Ugy9DHQYCvFUp7WN5l14AaABAg|,commentThreads.list,member_3,"makeup tutorial, drugstore makeup, high end makeup review, foundation review, concealer review, bridal makeup tutorial, makeup declutter",2026-03-01T04:18:30.850966+00:00,Ugy9DHQYCvFUp7WN5l14AaABAg,EVAJNiCkMeA,UCzTKskwIc_-a0cGvCXA848Q,2025-09-28T17:51:10Z,@bunny_koo,2387.0,I remember back in 2016 that’s how all the beauty gurus taught us how to contour by drawing a 3 😭,youtube_comments_raw_member234.csv,,
commentThreads.list|UgyP6dA4IGhygGZ00DN4AaABAg|UCzTKskwIc_-a0cGvCXA848Q|EVAJNiCkMeA||UgyP6dA4IGhygGZ00DN4AaABAg|,commentThreads.list,member_3,"makeup tutorial, drugstore makeup, high end makeup review, foundation review, concealer review, bridal makeup tutorial, makeup declutter",2026-03-01T04:18:30.850966+00:00,UgyP6dA4IGhygGZ00DN4AaABAg,EVAJNiCkMeA,UCzTKskwIc_-a0cGvCXA848Q,2025-09-29T19:01:27Z,@LikeMagickLiving,32.0,"""I look like I have my life together"" LOL 🤣😂 I absolutely love love love watching you. Your skin and makeup are always GORGEOUS 💫💖",youtube_comments_raw_member234.csv,,
commentThreads.list|Ugzxemly8tiem_y7t654AaABAg|UCzTKskwIc_-a0cGvCXA848Q|EVAJNiCkMeA||Ugzxemly8tiem_y7t654AaABAg|,commentThreads.list,member_3,"makeup tutorial, drugstore makeup, high end makeup review, foundation review, concealer review, bridal makeup tutorial, makeup declutter",2026-03-01T04:18:30.850966+00:00,Ugzxemly8tiem_y7t654AaABAg,EVAJNiCkMeA,UCzTKskwIc_-a0cGvCXA848Q,2025-09-28T23:05:05Z,@linren901,4301.0,"I rarely wear makeup, but I draw and paint a lot and makeup tutorials actually help so much with learning shading and blending and color theory.  Makeup is literally art people.",youtube_comments_raw_member234.csv,,
commentThreads.list|UgxrrzhRJpZkHCXpCld4AaABAg|UCzTKskwIc_-a0cGvCXA848Q|EVAJNiCkMeA||UgxrrzhRJpZkHCXpCld4AaABAg|,commentThreads.list,member_3,"makeup tutorial, drugstore makeup, high end makeup review, foundation review, concealer review, bridal makeup tutorial, makeup declutter",2026-03-01T04:18:30.850966+00:00,UgxrrzhRJpZkHCXpCld4AaABAg,EVAJNiCkMeA,UCzTKskwIc_-a0cGvCXA848Q,2025-09-30T10:33:35Z,@raindrops2892,15.0,Her bare skin is just so perfect and beautiful than those make up.,youtube_comments_raw_member234.csv,,
commentThreads.list|UgzmN37seHb3M_OtQrF4AaABAg|UCzTKskwIc_-a0cGvCXA848Q|EVAJNiCkMeA||UgzmN37seHb3M_OtQrF4AaABAg|,commentThreads.list,member_3,"makeup tutorial, drugstore makeup, high end makeup review, foundation review, concealer review, bridal makeup tutorial, makeup declutter",2026-03-01T04:18:30.850966+00:00,UgzmN37seHb3M_OtQrF4AaABAg,EVAJNiCkMeA,UCzTKskwIc_-a0cGvCXA848Q,2025-09-28T22:39:53Z,@Astral_thee_God,770.0,"This was DEFINITELY a ""trust the process"" video 😂 Also, I'm obsessed with the earrings. Does anyone know where to find some similar?",youtube_comments_raw_member234.csv,,
commentThreads.list|Ugws9g8pINDWZKdbbZp4AaABAg|UCzTKskwIc_-a0cGvCXA848Q|EVAJNiCkMeA||Ugws9g8pINDWZKdbbZp4AaABAg|,commentThreads.list,member_3,"makeup tutorial, drugstore makeup, high end makeup review, foundation review, concealer review, bridal makeup tutorial, makeup declutter",2026-03-01T04:18:30.850966+00:00,Ugws9g8pINDWZKdbbZp4AaABAg,EVAJNiCkMeA,UCzTKskwIc_-a0cGvCXA848Q,2025-10-01T00:45:37Z,@Bradleighfaith,25.0,“I look like I have my life together” got me DYING!😂😂😂❤,youtube_comments_raw_member234.csv,,
commentThreads.list|UgxWcR48HKfgj_fcdNZ4AaABAg|UCzTKskwIc_-a0cGvCXA848Q|EVAJNiCkMeA||UgxWcR48HKfgj_fcdNZ4AaABAg|,commentThreads.list,member_3,"makeup tutorial, drugstore makeup, high end makeup review, foundation review, concealer review, bridal makeup tutorial, makeup declutter",2026-03-01T04:18:30.850966+00:00,UgxWcR48HKfgj_fcdNZ4AaABAg,EVAJNiCkMeA,UCzTKskwIc_-a0cGvCXA848Q,2025-09-28T19:21:41Z,@JonScottWontStop,337.0,We used the 3 back 20 years ago for the contour. Haven’t seen the 5 though for the highlight. I’m digging it.,youtube_comments_raw_member234.csv,,
commentThreads.list|UgwbNnWwBHPfVYwdlfF4AaABAg|UCzTKskwIc_-a0cGvCXA848Q|EVAJNiCkMeA||UgwbNnWwBHPfVYwdlfF4AaABAg|,commentThreads.list,member_3,"makeup tutorial, drugstore makeup, high end makeup review, foundation review, concealer review, bridal makeup tutorial, makeup declutter",2026-03-01T04:18:30.850966+00:00,UgwbNnWwBHPfVYwdlfF4AaABAg,EVAJNiCkMeA,UCzTKskwIc_-a0cGvCXA848Q,2025-10-04T14:45:40Z,@laykantheealien5722,8.0,Perfect contour shade on you. Stunning as always!,youtube_comments_raw_member234.csv,,
commentThreads.list|UgznswAMPhnhEzCIiZh4AaABAg|UCzTKskwIc_-a0cGvCXA848Q|EVAJNiCkMeA||UgznswAMPhnhEzCIiZh4AaABAg|,commentThreads.list,member_3,"makeup tutorial, drugstore makeup, high end makeup review, foundation review, concealer review, bridal makeup tutorial, makeup declutter",2026-03-01T04:18:30.850966+00:00,UgznswAMPhnhEzCIiZh4AaABAg,EVAJNiCkMeA,UCzTKskwIc_-a0cGvCXA848Q,2025-09-28T17:36:25Z,@JustARandomFella1,1877.0,"""Oh 53..REALLY.. Might be the one.. FOR ME✨️"" Is such an  I C O N I C  phrase
Edit one: HOLY- 175 likes in a HOUR-?! Tysm guyss
Edit two: Ah yes 1.6k likes.. WAIT WHAT
Edit three: NOW 1.7k LIKES?!
Edit four: THIS IS JUST GETTIN MORE LIKES BY THE TIME- :D",youtube_comments_raw_member234.csv,,
commentThreads.list|UgymFqN1EHumQWrdfC14AaABAg|UCzTKskwIc_-a0cGvCXA848Q|EVAJNiCkMeA||UgymFqN1EHumQWrdfC14AaABAg|,commentThreads.list,member_3,"makeup tutorial, drugstore makeup, high end makeup review, foundation review, concealer review, bridal makeup tutorial, makeup declutter",2026-03-01T04:18:30.850966+00:00,UgymFqN1EHumQWrdfC14AaABAg,EVAJNiCkMeA,UCzTKskwIc_-a0cGvCXA848Q,2025-10-31T08:42:21Z,@nataliearguello3586,9.0,Those teeny teddy bear earrings are awesome😂,youtube_comments_raw_member234.csv,,
commentThreads.list|UgzOjomNwhcKAmonyRR4AaABAg|UCzTKskwIc_-a0cGvCXA848Q|EVAJNiCkMeA||UgzOjomNwhcKAmonyRR4AaABAg|,commentThreads.list,member_3,"makeup tutorial, drugstore makeup, high end makeup review, foundation review, concealer review, bridal makeup tutorial, makeup declutter",2026-03-01T04:18:30.850966+00:00,UgzOjomNwhcKAmonyRR4AaABAg,EVAJNiCkMeA,UCzTKskwIc_-a0cGvCXA848Q,2025-09-29T00:44:22Z,@tswrldisharsh,343.0,"she’s like genuinely so pretty, without and with makeup like oh myyyyy",youtube_comments_raw_member234.csv,,
commentThreads.list|UgyJpmIDf1pPQAtSYvB4AaABAg|UCzTKskwIc_-a0cGvCXA848Q|EVAJNiCkMeA||UgyJpmIDf1pPQAtSYvB4AaABAg|,commentThreads.list,member_3,"makeup tutorial, drugstore makeup, high end makeup review, foundation review, concealer review, bridal makeup tutorial, makeup declutter",2026-03-01T04:18:30.850966+00:00,UgyJpmIDf1pPQAtSYvB4AaABAg,EVAJNiCkMeA,UCzTKskwIc_-a0cGvCXA848Q,2025-09-29T12:32:06Z,@deepadevi9980,13.0,She's so perfect at doing makeup 😭 and she's beautiful,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugy5BTd3AdO9-2Xl8LN4AaABAg|UCSYMpUuuzE1xsPqAl3Yt8ag|30i-OWDUdfc||Ugy5BTd3AdO9-2Xl8LN4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:25:57.296456+00:00,Ugy5BTd3AdO9-2Xl8LN4AaABAg,30i-OWDUdfc,UCSYMpUuuzE1xsPqAl3Yt8ag,2024-07-16T10:29:29Z,@sumeetmainal8301,87730.0,She thought her hand is on fire  in the reflection 😂😂😂,youtube_comments_raw_member234.csv,,
commentThreads.list|UgwmWb824E6aWleliKh4AaABAg|UCSYMpUuuzE1xsPqAl3Yt8ag|30i-OWDUdfc||UgwmWb824E6aWleliKh4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:25:57.296456+00:00,UgwmWb824E6aWleliKh4AaABAg,30i-OWDUdfc,UCSYMpUuuzE1xsPqAl3Yt8ag,2024-07-16T10:23:49Z,@Nia-536,8189.0,THATS NOT EAR WAX THATS THE CANDLE WAX,youtube_comments_raw_member234.csv,,
commentThreads.list|UgwM08KG-FSUcz9yXlh4AaABAg|UCSYMpUuuzE1xsPqAl3Yt8ag|30i-OWDUdfc||UgwM08KG-FSUcz9yXlh4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:25:57.296456+00:00,UgwM08KG-FSUcz9yXlh4AaABAg,30i-OWDUdfc,UCSYMpUuuzE1xsPqAl3Yt8ag,2024-07-16T09:56:24Z,@pavi9353,38626.0,Her reactions made the video 10x funnier lol 😂😂,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugx-uIzS8Y-Yr3tE_w54AaABAg|UCSYMpUuuzE1xsPqAl3Yt8ag|30i-OWDUdfc||Ugx-uIzS8Y-Yr3tE_w54AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:25:57.296456+00:00,Ugx-uIzS8Y-Yr3tE_w54AaABAg,30i-OWDUdfc,UCSYMpUuuzE1xsPqAl3Yt8ag,2025-11-16T17:09:52Z,@Pietra-j3d,1008.0,"This does not really works, bc the yellow part is from the candle👁👄👁

Edit: omg ty for the likes!!!!❤❤❤",youtube_comments_raw_member234.csv,,
commentThreads.list|UgzaWMbwiRs_PYdClLd4AaABAg|UCSYMpUuuzE1xsPqAl3Yt8ag|30i-OWDUdfc||UgzaWMbwiRs_PYdClLd4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:25:57.296456+00:00,UgzaWMbwiRs_PYdClLd4AaABAg,30i-OWDUdfc,UCSYMpUuuzE1xsPqAl3Yt8ag,2024-07-16T10:35:19Z,@naa-iellahisaacs1417,9315.0,That scream caught me off guard 😂😂,youtube_comments_raw_member234.csv,,
commentThreads.list|UgxfB7jkIXoa9XCkylV4AaABAg|UCSYMpUuuzE1xsPqAl3Yt8ag|30i-OWDUdfc||UgxfB7jkIXoa9XCkylV4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:25:57.296456+00:00,UgxfB7jkIXoa9XCkylV4AaABAg,30i-OWDUdfc,UCSYMpUuuzE1xsPqAl3Yt8ag,2024-07-16T09:59:19Z,@N_xZz_r,3198.0,HER HAIR CAUGHT FIRE😂,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugxast3dicOE7bQh4-d4AaABAg|UCSYMpUuuzE1xsPqAl3Yt8ag|30i-OWDUdfc||Ugxast3dicOE7bQh4-d4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:25:57.296456+00:00,Ugxast3dicOE7bQh4-d4AaABAg,30i-OWDUdfc,UCSYMpUuuzE1xsPqAl3Yt8ag,2024-07-23T22:02:04Z,@michellenarra8210,2112.0,"If anyone was wondering, the fire on her hand wasnt actually on her hand, it was just the reflection of the glass behind her.",youtube_comments_raw_member234.csv,,
commentThreads.list|UgwxCYCqCQAvL20vFL94AaABAg|UCSYMpUuuzE1xsPqAl3Yt8ag|30i-OWDUdfc||UgwxCYCqCQAvL20vFL94AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:25:57.296456+00:00,UgwxCYCqCQAvL20vFL94AaABAg,30i-OWDUdfc,UCSYMpUuuzE1xsPqAl3Yt8ag,2025-11-16T16:36:01Z,@Soukou_forever,7482.0,"I realised that it was a reflection thank!!
her hair was on fire..... was I the only one to notice? 😭😭
edit: I'm not trying to be a pick me! I just wanted to see how bad my eyesight is! 😢 another edit: I realised it was a reflection!!..",youtube_comments_raw_member234.csv,,
commentThreads.list|UgzQQlllI3E7HwtXgSF4AaABAg|UCSYMpUuuzE1xsPqAl3Yt8ag|30i-OWDUdfc||UgzQQlllI3E7HwtXgSF4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:25:57.296456+00:00,UgzQQlllI3E7HwtXgSF4AaABAg,30i-OWDUdfc,UCSYMpUuuzE1xsPqAl3Yt8ag,2024-08-06T03:34:45Z,@demigreen2,1862.0,"It went viral 20 years ago in Korea, and soon, a whole lot of people, including me and my family, went to the hospital with ear problems. Doctors said the TV show was ruining people’s ears. Don’t ruin your ears just because of a TikTok gimmick!",youtube_comments_raw_member234.csv,,
commentThreads.list|Ugw9mtVh5pxmeSK1YoR4AaABAg|UCSYMpUuuzE1xsPqAl3Yt8ag|30i-OWDUdfc||Ugw9mtVh5pxmeSK1YoR4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:25:57.296456+00:00,Ugw9mtVh5pxmeSK1YoR4AaABAg,30i-OWDUdfc,UCSYMpUuuzE1xsPqAl3Yt8ag,2024-07-31T12:30:38Z,@user-zl5rv3lf9m,1108.0,"For a moment, I thought the fire shining on the wall in the video was the woman's head on fire. 😂😂",youtube_comments_raw_member234.csv,,
commentThreads.list|UgyQMZcodXR1lGhvH6R4AaABAg|UCSYMpUuuzE1xsPqAl3Yt8ag|30i-OWDUdfc||UgyQMZcodXR1lGhvH6R4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:25:57.296456+00:00,UgyQMZcodXR1lGhvH6R4AaABAg,30i-OWDUdfc,UCSYMpUuuzE1xsPqAl3Yt8ag,2024-07-24T07:38:53Z,@Black_golem,1313.0,"The earwax candle does not do anything. In fact, you can actually increase the amount of earwax in your ear. That’s all candlewax.",youtube_comments_raw_member234.csv,,
commentThreads.list|UgzYREqUgYr5XCrT9Nt4AaABAg|UCSYMpUuuzE1xsPqAl3Yt8ag|30i-OWDUdfc||UgzYREqUgYr5XCrT9Nt4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:25:57.296456+00:00,UgzYREqUgYr5XCrT9Nt4AaABAg,30i-OWDUdfc,UCSYMpUuuzE1xsPqAl3Yt8ag,2025-11-30T18:01:43Z,@Insatantgamer4555,12.0,You dont really have to show the wax 😭🙏🥀,youtube_comments_raw_member234.csv,,
commentThreads.list|UgwA6Qpm48I-MCvopvV4AaABAg|UCSYMpUuuzE1xsPqAl3Yt8ag|30i-OWDUdfc||UgwA6Qpm48I-MCvopvV4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:25:57.296456+00:00,UgwA6Qpm48I-MCvopvV4AaABAg,30i-OWDUdfc,UCSYMpUuuzE1xsPqAl3Yt8ag,2024-07-20T10:41:06Z,@Kay_edits4likes,1887.0,Her hair was on fire without her knowing😂😂,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugx8nzUcnJjN40FfMLR4AaABAg|UCSYMpUuuzE1xsPqAl3Yt8ag|30i-OWDUdfc||Ugx8nzUcnJjN40FfMLR4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:25:57.296456+00:00,Ugx8nzUcnJjN40FfMLR4AaABAg,30i-OWDUdfc,UCSYMpUuuzE1xsPqAl3Yt8ag,2024-07-18T12:42:57Z,@Edits-x8w,411.0,"Not her hair on fire😂

Respect for not makeing us wait 4 part 2",youtube_comments_raw_member234.csv,,
commentThreads.list|UgxdEpyWhpSty9-A4HV4AaABAg|UCSYMpUuuzE1xsPqAl3Yt8ag|30i-OWDUdfc||UgxdEpyWhpSty9-A4HV4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:25:57.296456+00:00,UgxdEpyWhpSty9-A4HV4AaABAg,30i-OWDUdfc,UCSYMpUuuzE1xsPqAl3Yt8ag,2024-07-18T20:52:15Z,@AnnieMeistercuhhhhh,2932.0,"Y'all know that the ""ear wax"" is legit just tge melted candle wax that built up? Ears are self-cleaning usually.",youtube_comments_raw_member234.csv,,
commentThreads.list|UgwPxyeOLfZJgTsY5Qx4AaABAg|UCSYMpUuuzE1xsPqAl3Yt8ag|30i-OWDUdfc||UgwPxyeOLfZJgTsY5Qx4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:25:57.296456+00:00,UgwPxyeOLfZJgTsY5Qx4AaABAg,30i-OWDUdfc,UCSYMpUuuzE1xsPqAl3Yt8ag,2026-02-28T16:55:32Z,@Jeanette-o2e,0.0,"the ""AhHhHhHhHhHhH"" was personal😂",youtube_comments_raw_member234.csv,,
commentThreads.list|UgzfCoNoQxKgAQ55ZWp4AaABAg|UCSYMpUuuzE1xsPqAl3Yt8ag|30i-OWDUdfc||UgzfCoNoQxKgAQ55ZWp4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:25:57.296456+00:00,UgzfCoNoQxKgAQ55ZWp4AaABAg,30i-OWDUdfc,UCSYMpUuuzE1xsPqAl3Yt8ag,2024-07-27T04:27:24Z,@evilleeharveyoswald,3406.0,"The reason the candle didnt blow out easily is because theyre infused with wax. When burned, the wax moves down to the bottom of the candle. No earwax is removed with these.",youtube_comments_raw_member234.csv,,
commentThreads.list|UgzZWchfUQ_2xy-Ut3Z4AaABAg|UCSYMpUuuzE1xsPqAl3Yt8ag|30i-OWDUdfc||UgzZWchfUQ_2xy-Ut3Z4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:25:57.296456+00:00,UgzZWchfUQ_2xy-Ut3Z4AaABAg,30i-OWDUdfc,UCSYMpUuuzE1xsPqAl3Yt8ag,2024-07-21T18:59:08Z,@JellowCat,1413.0,DO NOT DO THIS! IT IS DANGEROUS! I work for an audiologist and one day one of our customers came in and told us how she seriously damaged her ear on one side using an ear candle,youtube_comments_raw_member234.csv,,
commentThreads.list|UgxVjJxG37PGGMGMXTB4AaABAg|UCSYMpUuuzE1xsPqAl3Yt8ag|30i-OWDUdfc||UgxVjJxG37PGGMGMXTB4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:25:57.296456+00:00,UgxVjJxG37PGGMGMXTB4AaABAg,30i-OWDUdfc,UCSYMpUuuzE1xsPqAl3Yt8ag,2024-07-21T06:14:37Z,@mmxxv_1,442.0,Not me thinking her hair was on fire,youtube_comments_raw_member234.csv,,
commentThreads.list|UgxyoRlDctOHKbXlzAJ4AaABAg|UCSYMpUuuzE1xsPqAl3Yt8ag|30i-OWDUdfc||UgxyoRlDctOHKbXlzAJ4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:25:57.296456+00:00,UgxyoRlDctOHKbXlzAJ4AaABAg,30i-OWDUdfc,UCSYMpUuuzE1xsPqAl3Yt8ag,2025-12-26T10:50:33Z,@deineauszeit7021,13.0,Wow you got scamed by yourself 😂,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugyz8FN4rXcczNJP-md4AaABAg|UCqMRqTb5jmblkT32_UiKrhQ|eF_95pqI1sU||Ugyz8FN4rXcczNJP-md4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:26:02.446754+00:00,Ugyz8FN4rXcczNJP-md4AaABAg,eF_95pqI1sU,UCqMRqTb5jmblkT32_UiKrhQ,2023-05-24T20:20:04Z,@caztastrophee,17540.0,Step 1: Have hair that cooperates and doesn't turn into a knotted birds nest.,youtube_comments_raw_member234.csv,,
commentThreads.list|UgzIhvRBW8cwYNuBhU14AaABAg|UCqMRqTb5jmblkT32_UiKrhQ|eF_95pqI1sU||UgzIhvRBW8cwYNuBhU14AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:26:02.446754+00:00,UgzIhvRBW8cwYNuBhU14AaABAg,eF_95pqI1sU,UCqMRqTb5jmblkT32_UiKrhQ,2023-06-01T07:45:03Z,@laufeydoobee,4021.0,step 1: have amazing silky smooth straight hair with no knots.,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugzlkf6lvAdJm0-s0854AaABAg|UCqMRqTb5jmblkT32_UiKrhQ|eF_95pqI1sU||Ugzlkf6lvAdJm0-s0854AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:26:02.446754+00:00,Ugzlkf6lvAdJm0-s0854AaABAg,eF_95pqI1sU,UCqMRqTb5jmblkT32_UiKrhQ,2023-05-24T23:01:05Z,@charlottegriffith2320,3424.0,"Step one: have the most perfect, straightest, single layer of hair ever 💀",youtube_comments_raw_member234.csv,,
commentThreads.list|UgxOPzw7FQ_SM1GbMwd4AaABAg|UCqMRqTb5jmblkT32_UiKrhQ|eF_95pqI1sU||UgxOPzw7FQ_SM1GbMwd4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:26:02.446754+00:00,UgxOPzw7FQ_SM1GbMwd4AaABAg,eF_95pqI1sU,UCqMRqTb5jmblkT32_UiKrhQ,2023-09-16T19:58:02Z,@spaghettification7,133.0,Your hair looks so silky and smooth! Slay.,youtube_comments_raw_member234.csv,,
commentThreads.list|UgzyqhnSOAtc4UDt96h4AaABAg|UCqMRqTb5jmblkT32_UiKrhQ|eF_95pqI1sU||UgzyqhnSOAtc4UDt96h4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:26:02.446754+00:00,UgzyqhnSOAtc4UDt96h4AaABAg,eF_95pqI1sU,UCqMRqTb5jmblkT32_UiKrhQ,2023-05-16T13:04:06Z,@itz_erah2538,16376.0,"Step one: *have a shiny, smooth silky hair*",youtube_comments_raw_member234.csv,,
commentThreads.list|Ugx76tsztpZoik85GWt4AaABAg|UCqMRqTb5jmblkT32_UiKrhQ|eF_95pqI1sU||Ugx76tsztpZoik85GWt4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:26:02.446754+00:00,Ugx76tsztpZoik85GWt4AaABAg,eF_95pqI1sU,UCqMRqTb5jmblkT32_UiKrhQ,2023-05-17T09:19:28Z,@godissokind1028,6416.0,Her hair is smoother than my future 💀,youtube_comments_raw_member234.csv,,
commentThreads.list|UgxY-FQsTDnEjxy3_nV4AaABAg|UCqMRqTb5jmblkT32_UiKrhQ|eF_95pqI1sU||UgxY-FQsTDnEjxy3_nV4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:26:02.446754+00:00,UgxY-FQsTDnEjxy3_nV4AaABAg,eF_95pqI1sU,UCqMRqTb5jmblkT32_UiKrhQ,2023-05-25T19:21:11Z,@frenchracqlett5368,676.0,"Step 1: Have hair. 
Step 2: Have it thick
Step 3: Have it silk and smooth.",youtube_comments_raw_member234.csv,,
commentThreads.list|UgzkhVw2wCmAHbs_zAR4AaABAg|UCqMRqTb5jmblkT32_UiKrhQ|eF_95pqI1sU||UgzkhVw2wCmAHbs_zAR4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:26:02.446754+00:00,UgzkhVw2wCmAHbs_zAR4AaABAg,eF_95pqI1sU,UCqMRqTb5jmblkT32_UiKrhQ,2023-06-14T07:47:55Z,@lizloukiss,565.0,"I have crazy curly hair and I tried this, it worked and looks great. I’ll be trying this again and again!",youtube_comments_raw_member234.csv,,
commentThreads.list|UgzU8oexxxC8k4na56R4AaABAg|UCqMRqTb5jmblkT32_UiKrhQ|eF_95pqI1sU||UgzU8oexxxC8k4na56R4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:26:02.446754+00:00,UgzU8oexxxC8k4na56R4AaABAg,eF_95pqI1sU,UCqMRqTb5jmblkT32_UiKrhQ,2023-05-23T05:35:25Z,@INTJ-A390,7317.0,Step no 1: have straight and smooth hair.,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugy6Lz1H_N0ZGh7mn_V4AaABAg|UCqMRqTb5jmblkT32_UiKrhQ|eF_95pqI1sU||Ugy6Lz1H_N0ZGh7mn_V4AaABAg|,commentThreads.list,member_4,"haircare routine, curly hair routine, fragrance review, body care routine, nail tutorial, mens grooming, beauty devices review",2026-03-01T04:26:02.446754+00:00,Ugy6Lz1H_N0ZGh7mn_V4AaABAg,eF_95pqI1sU,UCqMRqTb5jmblkT32_UiKrhQ,2023-05-24T13:49:59Z,@Alice-dq9oy,513.0,"-Want to go for a jog ?
-Sure, I’ll just tie my hair…",youtube_comments_raw_member234.csv,,
